,year,record,age,grade,consideration,plan,attempt
21834,2019,108146,5.0,3.0,1.0,1.0,1.0
21839,2019,108151,4.0,2.0,1.0,1.0,1.0
21864,2019,108176,3.0,1.0,1.0,1.0,1.0
21868,2019,108180,3.0,1.0,2.0,2.0,1.0
21871,2019,108183,5.0,3.0,1.0,1.0,1.0
21918,2019,108230,2.0,1.0,1.0,1.0,1.0
21920,2019,108232,4.0,2.0,1.0,1.0,1.0
21945,2019,108257,4.0,2.0,1.0,1.0,1.0
21960,2019,108272,2.0,1.0,2.0,2.0,1.0
21982,2019,108294,4.0,2.0,1.0,1.0,1.0
21990,2019,108302,5.0,3.0,2.0,2.0,1.0
22003,2019,108315,3.0,1.0,2.0,2.0,1.0
22020,2019,108332,4.0,3.0,1.0,1.0,1.0
22026,2019,108338,2.0,1.0,1.0,1.0,1.0
22033,2019,108345,3.0,2.0,1.0,1.0,1.0
22055,2019,108367,3.0,2.0,1.0,1.0,1.0
22074,2019,108386,5.0,3.0,1.0,1.0,1.0
22085,2019,108397,2.0,1.0,1.0,1.0,1.0
22090,2019,108402,4.0,2.0,1.0,2.0,1.0
22091,2019,108403,4.0,3.0,1.0,1.0,1.0
22105,2019,108417,3.0,1.0,2.0,1.0,1.0
22110,2019,108422,5.0,2.0,1.0,1.0,1.0
22130,2019,108442,3.0,2.0,1.0,1.0,1.0
22140,2019,108452,1.0,3.0,1.0,1.0,1.0
22141,2019,108453,6.0,3.0,1.0,2.0,1.0
22149,2019,108461,5.0,3.0,1.0,1.0,1.0
22156,2019,108468,4.0,2.0,1.0,1.0,1.0
22184,2019,108496,4.0,2.0,1.0,1.0,1.0
22193,2019,108505,4.0,2.0,1.0,1.0,1.0
22219,2019,108531,4.0,3.0,1.0,2.0,1.0
22229,2019,108541,2.0,1.0,1.0,1.0,1.0
22231,2019,108543,3.0,1.0,1.0,1.0,1.0
22256,2019,108568,3.0,1.0,1.0,2.0,1.0
22268,2019,108580,4.0,1.0,1.0,1.0,1.0
22269,2019,108581,3.0,1.0,1.0,2.0,1.0
22292,2019,108604,4.0,3.0,1.0,1.0,1.0
22293,2019,108605,4.0,3.0,1.0,1.0,1.0
22301,2019,108613,3.0,1.0,1.0,2.0,1.0
22310,2019,108622,2.0,1.0,1.0,1.0,1.0
22329,2019,108641,3.0,1.0,1.0,2.0,1.0
22332,2019,108644,4.0,2.0,1.0,1.0,1.0
22341,2019,108653,6.0,3.0,1.0,2.0,1.0
22343,2019,108655,5.0,3.0,1.0,2.0,1.0
22344,2019,108656,6.0,3.0,1.0,1.0,1.0
22351,2019,108663,5.0,3.0,1.0,2.0,1.0
22353,2019,108665,4.0,2.0,1.0,1.0,1.0
22354,2019,108666,4.0,1.0,1.0,1.0,1.0
22360,2019,108672,4.0,3.0,1.0,1.0,1.0
22369,2019,108681,3.0,2.0,1.0,2.0,1.0
22371,2019,108683,3.0,2.0,1.0,1.0,1.0
22380,2019,108692,2.0,1.0,1.0,2.0,1.0
22384,2019,108696,3.0,1.0,1.0,1.0,1.0
22385,2019,108697,3.0,2.0,1.0,1.0,1.0
22394,2019,108706,4.0,1.0,1.0,1.0,1.0
22398,2019,108710,4.0,3.0,1.0,1.0,1.0
22403,2019,108715,4.0,3.0,1.0,1.0,1.0
22407,2019,108719,5.0,3.0,2.0,1.0,1.0
22409,2019,108721,5.0,3.0,1.0,1.0,1.0
22440,2019,108752,3.0,1.0,1.0,1.0,1.0
22446,2019,108758,4.0,3.0,1.0,2.0,1.0
22448,2019,108760,6.0,2.0,1.0,1.0,1.0
22455,2019,108767,4.0,2.0,1.0,1.0,1.0
22502,2019,108814,4.0,3.0,1.0,2.0,1.0
22520,2019,108832,4.0,2.0,2.0,1.0,1.0
22535,2019,108847,4.0,3.0,1.0,1.0,1.0
22544,2019,108856,4.0,3.0,1.0,1.0,1.0
22549,2019,108861,4.0,2.0,2.0,2.0,1.0
22559,2019,108871,2.0,1.0,1.0,2.0,1.0
22598,2019,108910,4.0,3.0,1.0,1.0,1.0
22606,2019,108918,4.0,3.0,1.0,1.0,1.0
22623,2019,108935,4.0,2.0,1.0,1.0,1.0
22627,2019,108939,5.0,3.0,1.0,1.0,1.0
22632,2019,108944,4.0,1.0,1.0,1.0,1.0
22637,2019,108949,5.0,3.0,2.0,1.0,1.0
22639,2019,108951,5.0,3.0,1.0,1.0,1.0
22640,2019,108952,5.0,3.0,1.0,2.0,1.0
22656,2019,108968,3.0,2.0,2.0,2.0,1.0
22665,2019,108977,3.0,1.0,1.0,1.0,1.0
22677,2019,108989,5.0,3.0,2.0,1.0,1.0
22681,2019,108993,3.0,1.0,2.0,2.0,1.0
22704,2019,109016,4.0,2.0,1.0,1.0,1.0
22709,2019,109021,3.0,1.0,1.0,1.0,1.0
22725,2019,109037,6.0,3.0,1.0,1.0,1.0
22732,2019,109044,3.0,1.0,1.0,2.0,1.0
22733,2019,109045,2.0,1.0,1.0,2.0,1.0
22756,2019,109068,3.0,2.0,1.0,1.0,1.0
22769,2019,109081,5.0,3.0,1.0,1.0,1.0
22794,2019,109106,5.0,3.0,1.0,1.0,1.0
22796,2019,109108,5.0,3.0,1.0,1.0,1.0
22836,2019,109148,4.0,3.0,1.0,1.0,1.0
22842,2019,109154,3.0,1.0,1.0,1.0,1.0
22860,2019,109172,3.0,1.0,1.0,2.0,1.0
22893,2019,109205,5.0,3.0,1.0,2.0,1.0
22898,2019,109210,3.0,2.0,1.0,1.0,1.0
22904,2019,109216,4.0,2.0,1.0,1.0,1.0
22940,2019,109252,4.0,2.0,1.0,1.0,1.0
22947,2019,109259,3.0,2.0,1.0,2.0,1.0
22975,2019,109287,4.0,2.0,1.0,2.0,1.0
22984,2019,109296,4.0,1.0,1.0,2.0,1.0
23005,2019,109317,4.0,3.0,1.0,1.0,1.0
23010,2019,109322,3.0,2.0,1.0,1.0,1.0
23025,2019,109337,4.0,2.0,1.0,2.0,1.0
23032,2019,109344,2.0,1.0,1.0,1.0,1.0
23080,2019,109392,3.0,1.0,1.0,1.0,1.0
23116,2019,109428,4.0,2.0,2.0,2.0,1.0
23127,2019,109439,3.0,1.0,1.0,1.0,1.0
23131,2019,109443,5.0,3.0,1.0,1.0,1.0
23135,2019,109447,6.0,3.0,1.0,2.0,1.0
23136,2019,109448,5.0,3.0,1.0,1.0,1.0
23138,2019,109450,5.0,3.0,1.0,1.0,1.0
23139,2019,109451,4.0,2.0,1.0,1.0,1.0
23152,2019,109464,6.0,3.0,1.0,1.0,1.0
23155,2019,109467,5.0,2.0,1.0,1.0,1.0
23168,2019,109480,5.0,3.0,1.0,1.0,1.0
23170,2019,109482,4.0,2.0,1.0,1.0,1.0
23172,2019,109484,6.0,4.0,1.0,1.0,1.0
23176,2019,109488,7.0,4.0,1.0,1.0,1.0
23181,2019,109493,4.0,3.0,1.0,1.0,1.0
23204,2019,109516,3.0,2.0,1.0,1.0,1.0
23218,2019,109530,4.0,3.0,1.0,1.0,1.0
23223,2019,109535,4.0,2.0,2.0,1.0,1.0
23234,2019,109546,5.0,3.0,1.0,1.0,1.0
23250,2019,109562,4.0,3.0,1.0,2.0,1.0
23263,2019,109575,4.0,3.0,1.0,2.0,1.0
23268,2019,109580,7.0,4.0,1.0,1.0,1.0
23280,2019,109592,4.0,3.0,1.0,1.0,1.0
23294,2019,109606,4.0,3.0,1.0,1.0,1.0
23296,2019,109608,5.0,3.0,1.0,1.0,1.0
23309,2019,109621,5.0,3.0,1.0,2.0,1.0
23310,2019,109622,4.0,2.0,1.0,1.0,1.0
23336,2019,109648,4.0,2.0,1.0,1.0,1.0
23353,2019,109665,6.0,3.0,1.0,1.0,1.0
23355,2019,109667,6.0,3.0,1.0,1.0,1.0
23376,2019,109688,3.0,1.0,1.0,1.0,1.0
23391,2019,109703,3.0,1.0,1.0,1.0,1.0
23394,2019,109706,5.0,3.0,2.0,1.0,1.0
23409,2019,109721,3.0,2.0,1.0,2.0,1.0
23431,2019,109743,4.0,2.0,2.0,2.0,1.0
23445,2019,109757,5.0,3.0,1.0,1.0,1.0
23453,2019,109765,5.0,3.0,1.0,2.0,1.0
23454,2019,109766,2.0,1.0,1.0,2.0,1.0
23472,2019,109784,5.0,3.0,1.0,1.0,1.0
23477,2019,109789,3.0,1.0,1.0,1.0,1.0
23485,2019,109797,2.0,1.0,1.0,1.0,1.0
23487,2019,109799,4.0,2.0,1.0,2.0,1.0
23493,2019,109805,5.0,3.0,1.0,1.0,1.0
23507,2019,109819,3.0,1.0,1.0,1.0,1.0
23513,2019,109825,2.0,1.0,1.0,2.0,1.0
23530,2019,109842,4.0,3.0,1.0,1.0,1.0
23535,2019,109847,3.0,2.0,1.0,1.0,1.0
23536,2019,109848,3.0,2.0,1.0,1.0,1.0
23542,2019,109854,3.0,2.0,1.0,2.0,1.0
23543,2019,109855,3.0,1.0,1.0,1.0,1.0
23561,2019,109873,3.0,1.0,1.0,1.0,1.0
23573,2019,109885,3.0,1.0,1.0,1.0,1.0
23594,2019,109906,3.0,1.0,1.0,1.0,1.0
23605,2019,109917,5.0,3.0,1.0,1.0,1.0
23616,2019,109928,3.0,2.0,1.0,1.0,1.0
23623,2019,109935,3.0,2.0,1.0,1.0,1.0
23628,2019,109940,3.0,1.0,1.0,1.0,1.0
23629,2019,109941,4.0,3.0,1.0,1.0,1.0
23638,2019,109950,4.0,3.0,1.0,2.0,1.0
23680,2019,109992,5.0,3.0,1.0,1.0,1.0
23690,2019,110002,5.0,3.0,1.0,1.0,1.0
23695,2019,110007,4.0,1.0,1.0,1.0,1.0
23699,2019,110011,3.0,1.0,1.0,1.0,1.0
23701,2019,110013,4.0,1.0,1.0,1.0,1.0
23722,2019,110034,5.0,3.0,1.0,1.0,1.0
23734,2019,110046,6.0,3.0,1.0,1.0,1.0
23737,2019,110049,5.0,3.0,1.0,1.0,1.0
23741,2019,110053,5.0,3.0,1.0,1.0,1.0
23787,2019,110099,7.0,3.0,1.0,1.0,1.0
23788,2019,110100,4.0,1.0,1.0,1.0,1.0
23801,2019,110113,6.0,3.0,2.0,1.0,1.0
23802,2019,110114,3.0,1.0,1.0,1.0,1.0
23816,2019,110128,4.0,2.0,1.0,2.0,1.0
23825,2019,110137,3.0,1.0,1.0,1.0,1.0
23826,2019,110138,3.0,1.0,1.0,1.0,1.0
